ID	Species	numCommas	MF_Number	MF_Name
phoQ	Escherichia coli	17	MF_016	GO:0043169~cation binding
phoQ	Escherichia coli	17	MF_017	GO:0046872~metal ion binding
phoR	Escherichia coli	13	MF_001	GO:0000155~two-component sensor activity
phoR	Escherichia coli	13	MF_002	GO:0000166~nucleotide binding
phoR	Escherichia coli	13	MF_003	GO:0001882~nucleoside binding
phoR	Escherichia coli	13	MF_004	GO:0001883~purine nucleoside binding
phoR	Escherichia coli	13	MF_005	GO:0004672~protein kinase activity
phoR	Escherichia coli	13	MF_006	GO:0004673~protein histidine kinase activity
phoR	Escherichia coli	13	MF_007	GO:0005524~ATP binding
phoR	Escherichia coli	13	MF_008	GO:0016775~phosphotransferase activity, nitrogenous group as acceptor
phoR	Escherichia coli	13	MF_009	GO:0017076~purine nucleotide binding
phoR	Escherichia coli	13	MF_010	GO:0030554~adenyl nucleotide binding
phoR	Escherichia coli	13	MF_011	GO:0032553~ribonucleotide binding
phoR	Escherichia coli	13	MF_012	GO:0032555~purine ribonucleotide binding
phoR	Escherichia coli	13	MF_013	GO:0032559~adenyl ribonucleotide binding
phpB	Escherichia coli	 2	MF_001	GO:0016791~phosphatase activity
phpB	Escherichia coli	 2	MF_002	GO:0043755~alpha-ribazole phosphatase activity
phrB	Escherichia coli	 2	MF_001	GO:0003904~deoxyribodipyrimidine photo-lyase activity
phrB	Escherichia coli	 2	MF_002	GO:0003913~DNA photolyase activity
pinQ	Escherichia coli	 2	MF_001	GO:0000150~recombinase activity
pinQ	Escherichia coli	 2	MF_002	GO:0003677~DNA binding
pinR	Escherichia coli	 2	MF_001	GO:0000150~recombinase activity
pinR	Escherichia coli	 2	MF_002	GO:0003677~DNA binding
pitA	Escherichia coli	 4	MF_001	GO:0005315~inorganic phosphate transmembrane transporter activity
pitA	Escherichia coli	 4	MF_002	GO:0008509~anion transmembrane transporter activity
pitA	Escherichia coli	 4	MF_003	GO:0015103~inorganic anion transmembrane transporter activity
pitA	Escherichia coli	 4	MF_004	GO:0015114~phosphate transmembrane transporter activity
pitB	Escherichia coli	 4	MF_001	GO:0005315~inorganic phosphate transmembrane transporter activity
pitB	Escherichia coli	 4	MF_002	GO:0008509~anion transmembrane transporter activity
pitB	Escherichia coli	 4	MF_003	GO:0015103~inorganic anion transmembrane transporter activity
pitB	Escherichia coli	 4	MF_004	GO:0015114~phosphate transmembrane transporter activity
pldA	Escherichia coli	 9	MF_001	GO:0004091~carboxylesterase activity
pldA	Escherichia coli	 9	MF_002	GO:0004620~phospholipase activity
pldA	Escherichia coli	 9	MF_003	GO:0004623~phospholipase A2 activity
pldA	Escherichia coli	 9	MF_004	GO:0005509~calcium ion binding
pldA	Escherichia coli	 9	MF_005	GO:0008970~phospholipase A1 activity
pldA	Escherichia coli	 9	MF_006	GO:0016298~lipase activity
pldA	Escherichia coli	 9	MF_007	GO:0043167~ion binding
pldA	Escherichia coli	 9	MF_008	GO:0043169~cation binding
pldA	Escherichia coli	 9	MF_009	GO:0046872~metal ion binding
pldB	Escherichia coli	 4	MF_001	GO:0004091~carboxylesterase activity
pldB	Escherichia coli	 4	MF_002	GO:0004620~phospholipase activity
pldB	Escherichia coli	 4	MF_003	GO:0004622~lysophospholipase activity
pldB	Escherichia coli	 4	MF_004	GO:0016298~lipase activity
plsB	Escherichia coli	 2	MF_001	GO:0004366~glycerol-3-phosphate O-acyltransferase activity
plsB	Escherichia coli	 2	MF_002	GO:0008374~O-acyltransferase activity
plsC	Escherichia coli	 3	MF_001	GO:0003841~1-acylglycerol-3-phosphate O-acyltransferase activity
plsC	Escherichia coli	 3	MF_002	GO:0008374~O-acyltransferase activity
plsC	Escherichia coli	 3	MF_003	GO:0016411~acylglycerol O-acyltransferase activity
pmbA	Escherichia coli	 1	MF_001	GO:0008233~peptidase activity
pncA	Escherichia coli	 2	MF_001	GO:0008936~nicotinamidase activity
pncA	Escherichia coli	 2	MF_002	GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
pncB	Escherichia coli	 2	MF_001	GO:0004516~nicotinate phosphoribosyltransferase activity
pncB	Escherichia coli	 2	MF_002	GO:0016763~transferase activity, transferring pentosyl groups
pnp	Escherichia coli	11	MF_001	GO:0000175~3'-5'-exoribonuclease activity
pnp	Escherichia coli	11	MF_002	GO:0003723~RNA binding
pnp	Escherichia coli	11	MF_003	GO:0004518~nuclease activity
pnp	Escherichia coli	11	MF_004	GO:0004527~exonuclease activity
pnp	Escherichia coli	11	MF_005	GO:0004532~exoribonuclease activity
pnp	Escherichia coli	11	MF_006	GO:0004540~ribonuclease activity
pnp	Escherichia coli	11	MF_007	GO:0004654~polyribonucleotide nucleotidyltransferase activity
pnp	Escherichia coli	11	MF_008	GO:0008408~3'-5' exonuclease activity
pnp	Escherichia coli	11	MF_009	GO:0016779~nucleotidyltransferase activity
pnp	Escherichia coli	11	MF_010	GO:0016796~exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
pnp	Escherichia coli	11	MF_011	GO:0016896~exoribonuclease activity, producing 5'-phosphomonoesters
pntA	Escherichia coli	 9	MF_001	GO:0003957~NAD(P)+ transhydrogenase (B-specific) activity
pntA	Escherichia coli	 9	MF_002	GO:0008746~NAD(P) transhydrogenase activity
pntA	Escherichia coli	 9	MF_003	GO:0008750~NAD(P)+ transhydrogenase (AB-specific) activity
pntA	Escherichia coli	 9	MF_004	GO:0009055~electron carrier activity
pntA	Escherichia coli	 9	MF_005	GO:0015077~monovalent inorganic cation transmembrane transporter activity
pntA	Escherichia coli	 9	MF_006	GO:0015078~hydrogen ion transmembrane transporter activity
pntA	Escherichia coli	 9	MF_007	GO:0016651~oxidoreductase activity, acting on NADH or NADPH
pntA	Escherichia coli	 9	MF_008	GO:0016652~oxidoreductase activity, acting on NADH or NADPH, NAD or NADP as acceptor
pntA	Escherichia coli	 9	MF_009	GO:0022890~inorganic cation transmembrane transporter activity
pntB	Escherichia coli	12	MF_001	GO:0000166~nucleotide binding
pntB	Escherichia coli	12	MF_002	GO:0003957~NAD(P)+ transhydrogenase (B-specific) activity
pntB	Escherichia coli	12	MF_003	GO:0008746~NAD(P) transhydrogenase activity
pntB	Escherichia coli	12	MF_004	GO:0008750~NAD(P)+ transhydrogenase (AB-specific) activity
pntB	Escherichia coli	12	MF_005	GO:0015077~monovalent inorganic cation transmembrane transporter activity
pntB	Escherichia coli	12	MF_006	GO:0015078~hydrogen ion transmembrane transporter activity
pntB	Escherichia coli	12	MF_007	GO:0016651~oxidoreductase activity, acting on NADH or NADPH
pntB	Escherichia coli	12	MF_008	GO:0016652~oxidoreductase activity, acting on NADH or NADPH, NAD or NADP as acceptor
pntB	Escherichia coli	12	MF_009	GO:0022890~inorganic cation transmembrane transporter activity
pntB	Escherichia coli	12	MF_010	GO:0048037~cofactor binding
pntB	Escherichia coli	12	MF_011	GO:0050661~NADP or NADPH binding
pntB	Escherichia coli	12	MF_012	GO:0050662~coenzyme binding
polA	Escherichia coli	 8	MF_001	GO:0003677~DNA binding
polA	Escherichia coli	 8	MF_002	GO:0003887~DNA-directed DNA polymerase activity
polA	Escherichia coli	 8	MF_003	GO:0004518~nuclease activity
polA	Escherichia coli	 8	MF_004	GO:0004527~exonuclease activity
polA	Escherichia coli	 8	MF_005	GO:0008408~3'-5' exonuclease activity
polA	Escherichia coli	 8	MF_006	GO:0008409~5'-3' exonuclease activity
polA	Escherichia coli	 8	MF_007	GO:0016779~nucleotidyltransferase activity
polA	Escherichia coli	 8	MF_008	GO:0034061~DNA polymerase activity
polB	Escherichia coli	 5	MF_001	GO:0000166~nucleotide binding
polB	Escherichia coli	 5	MF_002	GO:0003677~DNA binding
polB	Escherichia coli	 5	MF_003	GO:0003887~DNA-directed DNA polymerase activity
polB	Escherichia coli	 5	MF_004	GO:0016779~nucleotidyltransferase activity
polB	Escherichia coli	 5	MF_005	GO:0034061~DNA polymerase activity
potA	Escherichia coli	19	MF_001	GO:0000166~nucleotide binding
potA	Escherichia coli	19	MF_002	GO:0001882~nucleoside binding
potA	Escherichia coli	19	MF_003	GO:0001883~purine nucleoside binding
potA	Escherichia coli	19	MF_004	GO:0005275~amine transmembrane transporter activity
potA	Escherichia coli	19	MF_005	GO:0005524~ATP binding
potA	Escherichia coli	19	MF_006	GO:0015203~polyamine transmembrane transporter activity
potA	Escherichia coli	19	MF_007	GO:0015399~primary active transmembrane transporter activity
potA	Escherichia coli	19	MF_008	GO:0015405~P-P-bond-hydrolysis-driven transmembrane transporter activity
potA	Escherichia coli	19	MF_009	GO:0015417~polyamine-transporting ATPase activity
potA	Escherichia coli	19	MF_010	GO:0016820~hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances
potA	Escherichia coli	19	MF_011	GO:0016887~ATPase activity
potA	Escherichia coli	19	MF_012	GO:0017076~purine nucleotide binding
potA	Escherichia coli	19	MF_013	GO:0030554~adenyl nucleotide binding
potA	Escherichia coli	19	MF_014	GO:0032553~ribonucleotide binding
potA	Escherichia coli	19	MF_015	GO:0032555~purine ribonucleotide binding
potA	Escherichia coli	19	MF_016	GO:0032559~adenyl ribonucleotide binding
potA	Escherichia coli	19	MF_017	GO:0042623~ATPase activity, coupled
potA	Escherichia coli	19	MF_018	GO:0042626~ATPase activity, coupled to transmembrane movement of substances
potA	Escherichia coli	19	MF_019	GO:0043492~ATPase activity, coupled to movement of substances
potC	Escherichia coli	 2	MF_001	GO:0004585~ornithine carbamoyltransferase activity
potC	Escherichia coli	 2	MF_002	GO:0016743~carboxyl- or carbamoyltransferase activity
potE	Escherichia coli	 9	MF_001	GO:0000064~L-ornithine transmembrane transporter activity
potE	Escherichia coli	 9	MF_002	GO:0005275~amine transmembrane transporter activity
potE	Escherichia coli	 9	MF_003	GO:0015171~amino acid transmembrane transporter activity
potE	Escherichia coli	 9	MF_004	GO:0015179~L-amino acid transmembrane transporter activity
potE	Escherichia coli	 9	MF_005	GO:0015203~polyamine transmembrane transporter activity
potE	Escherichia coli	 9	MF_006	GO:0015297~antiporter activity
potE	Escherichia coli	 9	MF_007	GO:0015300~solute:solute antiporter activity
potE	Escherichia coli	 9	MF_008	GO:0015489~putrescine transmembrane transporter activity
potE	Escherichia coli	 9	MF_009	GO:0015496~putrescine:ornithine antiporter activity
potG	Escherichia coli	19	MF_001	GO:0000166~nucleotide binding
potG	Escherichia coli	19	MF_002	GO:0001882~nucleoside binding
potG	Escherichia coli	19	MF_003	GO:0001883~purine nucleoside binding
potG	Escherichia coli	19	MF_004	GO:0005275~amine transmembrane transporter activity
potG	Escherichia coli	19	MF_005	GO:0005524~ATP binding
potG	Escherichia coli	19	MF_006	GO:0015203~polyamine transmembrane transporter activity
potG	Escherichia coli	19	MF_007	GO:0015399~primary active transmembrane transporter activity
potG	Escherichia coli	19	MF_008	GO:0015405~P-P-bond-hydrolysis-driven transmembrane transporter activity
potG	Escherichia coli	19	MF_009	GO:0015417~polyamine-transporting ATPase activity
potG	Escherichia coli	19	MF_010	GO:0016820~hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances
potG	Escherichia coli	19	MF_011	GO:0016887~ATPase activity
potG	Escherichia coli	19	MF_012	GO:0017076~purine nucleotide binding
potG	Escherichia coli	19	MF_013	GO:0030554~adenyl nucleotide binding
potG	Escherichia coli	19	MF_014	GO:0032553~ribonucleotide binding
potG	Escherichia coli	19	MF_015	GO:0032555~purine ribonucleotide binding
potG	Escherichia coli	19	MF_016	GO:0032559~adenyl ribonucleotide binding
potG	Escherichia coli	19	MF_017	GO:0042623~ATPase activity, coupled
potG	Escherichia coli	19	MF_018	GO:0042626~ATPase activity, coupled to transmembrane movement of substances
potG	Escherichia coli	19	MF_019	GO:0043492~ATPase activity, coupled to movement of substances
poxB	Escherichia coli	12	MF_001	GO:0000287~magnesium ion binding
poxB	Escherichia coli	12	MF_002	GO:0004738~pyruvate dehydrogenase activity
poxB	Escherichia coli	12	MF_003	GO:0008289~lipid binding
poxB	Escherichia coli	12	MF_004	GO:0008985~pyruvate dehydrogenase (cytochrome) activity
poxB	Escherichia coli	12	MF_005	GO:0016622~oxidoreductase activity, acting on the aldehyde or oxo group of donors, cytochrome as acceptor
poxB	Escherichia coli	12	MF_006	GO:0019842~vitamin binding
poxB	Escherichia coli	12	MF_007	GO:0030976~thiamin pyrophosphate binding
poxB	Escherichia coli	12	MF_008	GO:0043167~ion binding
poxB	Escherichia coli	12	MF_009	GO:0043169~cation binding
poxB	Escherichia coli	12	MF_010	GO:0046872~metal ion binding
poxB	Escherichia coli	12	MF_011	GO:0048037~cofactor binding
poxB	Escherichia coli	12	MF_012	GO:0050662~coenzyme binding
ppa	Escherichia coli	 5	MF_001	GO:0000287~magnesium ion binding
ppa	Escherichia coli	 5	MF_002	GO:0004427~inorganic diphosphatase activity
ppa	Escherichia coli	 5	MF_003	GO:0043167~ion binding
ppa	Escherichia coli	 5	MF_004	GO:0043169~cation binding
ppa	Escherichia coli	 5	MF_005	GO:0046872~metal ion binding
ppc	Escherichia coli	 3	MF_001	GO:0004611~phosphoenolpyruvate carboxykinase activity
ppc	Escherichia coli	 3	MF_002	GO:0008964~phosphoenolpyruvate carboxylase activity
ppc	Escherichia coli	 3	MF_003	GO:0016831~carboxy-lyase activity
pphA	Escherichia coli	 8	MF_001	GO:0004721~phosphoprotein phosphatase activity
pphA	Escherichia coli	 8	MF_002	GO:0005506~iron ion binding
pphA	Escherichia coli	 8	MF_003	GO:0016791~phosphatase activity
pphA	Escherichia coli	 8	MF_004	GO:0030145~manganese ion binding
pphA	Escherichia coli	 8	MF_005	GO:0043167~ion binding
pphA	Escherichia coli	 8	MF_006	GO:0043169~cation binding
pphA	Escherichia coli	 8	MF_007	GO:0046872~metal ion binding
pphA	Escherichia coli	 8	MF_008	GO:0046914~transition metal ion binding
pphB	Escherichia coli	 8	MF_001	GO:0004721~phosphoprotein phosphatase activity
pphB	Escherichia coli	 8	MF_002	GO:0005506~iron ion binding
pphB	Escherichia coli	 8	MF_003	GO:0016791~phosphatase activity
pphB	Escherichia coli	 8	MF_004	GO:0030145~manganese ion binding
pphB	Escherichia coli	 8	MF_005	GO:0043167~ion binding
pphB	Escherichia coli	 8	MF_006	GO:0043169~cation binding
pphB	Escherichia coli	 8	MF_007	GO:0046872~metal ion binding
pphB	Escherichia coli	 8	MF_008	GO:0046914~transition metal ion binding
ppiA	Escherichia coli	 2	MF_001	GO:0003755~peptidyl-prolyl cis-trans isomerase activity
ppiA	Escherichia coli	 2	MF_002	GO:0016859~cis-trans isomerase activity
ppiB	Escherichia coli	 2	MF_001	GO:0003755~peptidyl-prolyl cis-trans isomerase activity
ppiB	Escherichia coli	 2	MF_002	GO:0016859~cis-trans isomerase activity
ppiC	Escherichia coli	 2	MF_001	GO:0003755~peptidyl-prolyl cis-trans isomerase activity
ppiC	Escherichia coli	 2	MF_002	GO:0016859~cis-trans isomerase activity
ppiD	Escherichia coli	 2	MF_001	GO:0003755~peptidyl-prolyl cis-trans isomerase activity
ppiD	Escherichia coli	 2	MF_002	GO:0016859~cis-trans isomerase activity
ppk	Escherichia coli	11	MF_001	GO:0000166~nucleotide binding
ppk	Escherichia coli	11	MF_002	GO:0001882~nucleoside binding
ppk	Escherichia coli	11	MF_003	GO:0001883~purine nucleoside binding
ppk	Escherichia coli	11	MF_004	GO:0005524~ATP binding
ppk	Escherichia coli	11	MF_005	GO:0008976~polyphosphate kinase activity
ppk	Escherichia coli	11	MF_006	GO:0016776~phosphotransferase activity, phosphate group as acceptor
ppk	Escherichia coli	11	MF_007	GO:0017076~purine nucleotide binding
ppk	Escherichia coli	11	MF_008	GO:0030554~adenyl nucleotide binding
ppk	Escherichia coli	11	MF_009	GO:0032553~ribonucleotide binding
ppk	Escherichia coli	11	MF_010	GO:0032555~purine ribonucleotide binding
ppk	Escherichia coli	11	MF_011	GO:0032559~adenyl ribonucleotide binding
ppnK	Escherichia coli	13	MF_001	GO:0000166~nucleotide binding
ppnK	Escherichia coli	13	MF_002	GO:0001882~nucleoside binding
ppnK	Escherichia coli	13	MF_003	GO:0001883~purine nucleoside binding
ppnK	Escherichia coli	13	MF_004	GO:0003951~NAD+ kinase activity
ppnK	Escherichia coli	13	MF_005	GO:0005524~ATP binding
ppnK	Escherichia coli	13	MF_006	GO:0017076~purine nucleotide binding
ppnK	Escherichia coli	13	MF_007	GO:0030554~adenyl nucleotide binding
ppnK	Escherichia coli	13	MF_008	GO:0032553~ribonucleotide binding
ppnK	Escherichia coli	13	MF_009	GO:0032555~purine ribonucleotide binding
ppnK	Escherichia coli	13	MF_010	GO:0032559~adenyl ribonucleotide binding
ppnK	Escherichia coli	13	MF_011	GO:0043167~ion binding
ppnK	Escherichia coli	13	MF_012	GO:0043169~cation binding
ppnK	Escherichia coli	13	MF_013	GO:0046872~metal ion binding
pppA	Escherichia coli	 5	MF_001	GO:0004175~endopeptidase activity
pppA	Escherichia coli	 5	MF_002	GO:0004190~aspartic-type endopeptidase activity
pppA	Escherichia coli	 5	MF_003	GO:0008233~peptidase activity
pppA	Escherichia coli	 5	MF_004	GO:0070001~aspartic-type peptidase activity
pppA	Escherichia coli	 5	MF_005	GO:0070011~peptidase activity, acting on L-amino acid peptides
ppsA	Escherichia coli	15	MF_001	GO:0000166~nucleotide binding
ppsA	Escherichia coli	15	MF_001	GO:0000166~nucleotide binding
ppsA	Escherichia coli	15	MF_002	GO:0000287~magnesium ion binding
ppsA	Escherichia coli	15	MF_002	GO:0001882~nucleoside binding
ppsA	Escherichia coli	15	MF_003	GO:0001882~nucleoside binding
ppsA	Escherichia coli	15	MF_003	GO:0001883~purine nucleoside binding
ppsA	Escherichia coli	15	MF_004	GO:0001883~purine nucleoside binding
ppsA	Escherichia coli	15	MF_004	GO:0005524~ATP binding
ppsA	Escherichia coli	15	MF_005	GO:0005524~ATP binding
ppsA	Escherichia coli	15	MF_005	GO:0008986~pyruvate, water dikinase activity
ppsA	Escherichia coli	15	MF_006	GO:0008986~pyruvate, water dikinase activity
ppsA	Escherichia coli	15	MF_006	GO:0016781~phosphotransferase activity, paired acceptors
ppsA	Escherichia coli	15	MF_007	GO:0016781~phosphotransferase activity, paired acceptors
ppsA	Escherichia coli	15	MF_007	GO:0017076~purine nucleotide binding
ppsA	Escherichia coli	15	MF_008	GO:0017076~purine nucleotide binding
ppsA	Escherichia coli	15	MF_008	GO:0030554~adenyl nucleotide binding
ppsA	Escherichia coli	15	MF_009	GO:0030554~adenyl nucleotide binding
ppsA	Escherichia coli	15	MF_009	GO:0032553~ribonucleotide binding
ppsA	Escherichia coli	15	MF_010	GO:0032553~ribonucleotide binding
ppsA	Escherichia coli	15	MF_010	GO:0032555~purine ribonucleotide binding
ppsA	Escherichia coli	15	MF_011	GO:0032555~purine ribonucleotide binding
ppsA	Escherichia coli	15	MF_011	GO:0032559~adenyl ribonucleotide binding
ppsA	Escherichia coli	15	MF_012	GO:0032559~adenyl ribonucleotide binding
ppsA	Escherichia coli	15	MF_013	GO:0043167~ion binding
ppsA	Escherichia coli	15	MF_014	GO:0043169~cation binding
ppsA	Escherichia coli	15	MF_015	GO:0046872~metal ion binding
ppx	Escherichia coli	 5	MF_001	GO:0000287~magnesium ion binding
ppx	Escherichia coli	 5	MF_002	GO:0004309~exopolyphosphatase activity
ppx	Escherichia coli	 5	MF_003	GO:0043167~ion binding
ppx	Escherichia coli	 5	MF_004	GO:0043169~cation binding
ppx	Escherichia coli	 5	MF_005	GO:0046872~metal ion binding
pqqL	Escherichia coli	10	MF_001	GO:0004175~endopeptidase activity
pqqL	Escherichia coli	10	MF_002	GO:0004222~metalloendopeptidase activity
