"","From","Gene.Name","row","Escherichia coli str. K-12 substr. MG1655"
"2004","wcaK","colanic acid biosynthesis protein(wcaK)",1,946569
"2005","wcaL","putative glycosyl transferase(wcaL)",1,946565
"2006","wcaM","colanic acid biosynthesis protein(wcaM)",1,946561
"2007","wecB","UDP-N-acetyl glucosamine-2-epimerase(wecB)",1,944789
"2008","wecC","UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase(wecC)",1,948977
"2009","wecD","TDP-fucosamine acetyltransferase(wecD)",1,948298
"2010","wecE","TDP-4-oxo-6-deoxy-D-glucose transaminase(wecE)",1,948296
"2011","wecF","TDP-Fuc4NAc:lipidIIFuc4NAc transferase(wecF)",1,2847677
"2012","wecG","UDP-N-acetyl-D-mannosaminuronic acid transferase(wecG)",1,948301
"2013","wrbA","NAD(P)H:quinone oxidoreductase(wrbA)",1,947263
"2014","wza","colanic acid export protein; outer membrane auxillary lipoprotein(wza)",1,946558
"2015","wzb","colanic acid production protein-tyrosine-phosphatase; Wzc-P dephosphorylase(wzb)",1,946564
"2016","wzc","colanic acid production tyrosine-protein kinase; autokinase; Ugd phosphorylase(wzc)",1,946567
"2017","wzxC","putative colanic acid exporter(wzxC)",1,946581
"2018","wzxE","O-antigen translocase(wzxE)",1,948294
"2019","wzzB","regulator of length of O-antigen component of lipopolysaccharide chains(wzzB)",1,946553
"2020","wzzE","Entobacterial Common Antigen (ECA) polysaccharide chain length modulation protein(wzzE)",1,944815
"2021","xdhA","xanthine dehydrogenase, molybdenum binding subunit(xdhA)",1,947116
"2022","xdhB","xanthine dehydrogenase, FAD-binding subunit(xdhB)",1,947205
"2023","xdhC","xanthine dehydrogenase, Fe-S binding subunit(xdhC)",1,945148
"2024","xdhD","putative hypoxanthine oxidase, molybdopterin-binding/Fe-S binding(xdhD)",1,949079
"2025","xerC","site-specific tyrosine recombinase(xerC)",1,948355
"2026","xerD","site-specific tyrosine recombinase(xerD)",1,947362
"2027","xseA","exonuclease VII, large subunit(xseA)",1,946988
"2028","xseB","exonuclease VII small subunit(xseB)",1,945069
"2029","xthA","exonuclease III(xthA)",1,946254
"2030","xylA","D-xylose isomerase(xylA)",1,948141
"2031","xylB","xylulokinase(xylB)",1,948133
"2032","xylE","D-xylose transporter(xylE)",1,948529
"2033","xylF","D-xylose transporter subunit(xylF)",1,948090
"2034","xylH","D-xylose ABC transporter permease(xylH)",1,948083
"2035","xylR","xylose divergent operon transcriptional activator(xylR)",1,948086
"2036","yaaA","peroxide resistance protein, lowers intracellular iron(yaaA)",1,944749
"2037","yaaI","UPF0412 family protein(yaaI)",1,944751
"2038","yaaJ","putative transporter(yaaJ)",1,944745
"2039","yaaU","putative MFS sugar transporter; membrane protein(yaaU)",1,944766
"2040","yaaX","DUF2502 family putative periplasmic protein(yaaX)",1,944747
"2041","yaaY","uncharacterized protein(yaaY)",1,949128
"2042","yabI","DedA family inner membrane protein(yabI)",1,944783
"2043","yacC","PulS_OutS family protein(yacC)",1,948472
"2044","yacG","DNA gyrase inhibitor(yacG)",1,945630
"2045","yacH","DUF3300 family protein(yacH)",1,944868
"2046","yacL","UPF0231 family protein(yacL)",1,944809
"2047","yadC","putative fimbrial-like adhesin protein(yadC)",1,944837
"2048","yadD","transposase_31 family protein(yadD)",1,944781
"2049","yadE","putative polysaccharide deacetylase lipoprotein(yadE)",1,946536
"2050","yadG","putative ABC transporter ATPase(yadG)",1,944833
"2051","yadH","putative ABC transporter permease(yadH)",1,944836
"2052","yadI","putative PTS Enzyme IIA(yadI)",1,947397
"2053","yadK","putative fimbrial-like adhesin protein(yadK)",1,944835
"2054","yadL","putative fimbrial-like adhesin protein(yadL)",1,944829
"2055","yadM","putative fimbrial-like adhesin protein(yadM)",1,944828
"2056","yadN","putative fimbrial-like adhesin protein(yadN)",1,944841
"2057","yadS","UPF0126 family inner membrane protein(yadS)",1,949062
"2058","yaeF","putative lipoprotein(yaeF)",1,944892
"2059","yaeH","UPF0325 family protein(yaeH)",1,947044
"2060","yaeI","phosphodiesterase with model substrate bis-pNPP(yaeI)",1,945002
"2061","yaeP","UPF0253 family protein(yaeP)",1,1450233
"2062","yaeQ","PDDEXK superfamily protein(yaeQ)",1,946809
"2063","yaeR","putative lyase(yaeR)",1,944875
"2064","yafC","LysR family putative transcriptional regulator(yafC)",1,947507
"2065","yafD","endo/exonuclease/phosphatase family protein(yafD)",1,946286
"2066","yafE","putative S-adenosyl-L-methionine-dependent methyltransferase(yafE)",1,946197
"2067","yafJ","type 2 glutamine amidotransferase family protein(yafJ)",1,944906
"2068","yafK","L,D-transpeptidase-related protein(yafK)",1,944910
"2069","yafL","putative lipoprotein and C40 family peptidase(yafL)",1,944899
"2070","yafN","antitoxin of the YafO-YafN toxin-antitoxin system(yafN)",1,944920
"2071","yafO","mRNA interferase toxin of the YafO-YafN toxin-antitoxin system(yafO)",1,944916
"2072","yafP","GNAT family putative N-acetyltransferase(yafP)",1,944912
"2073","yafQ","mRNA interferase toxin of toxin-antitoxin pair YafQ/DinJ(yafQ)",1,944911
"2074","yafS","putative S-adenosyl-L-methionine-dependent methyltransferase(yafS)",1,944903
"2075","yafT","lipoprotein(yafT)",1,949009
"2076","yafV","putative NAD(P)-binding C-N hydrolase family amidase(yafV)",1,946585
"2077","yafZ","CP4-6 prophage; conserved protein(yafZ)",1,945373
"2078","yagP","pseudo(yagP)",1,7751633
"2079","yagU","DUF1440 family inner membrane acid resistance protein(yagU)",1,945677
"2080","yahA","c-di-GMP-specific phosphodiesterase(yahA)",1,947459
"2081","yahB","putative DNA-bindng transcriptional regulator(yahB)",1,945278
"2082","yahC","putative inner membrane protein(yahC)",1,947337
"2083","yahD","ankyrin repeat protein(yahD)",1,947681
"2084","yahE","DUF2877 family protein(yahE)",1,947134
"2085","yahF","putative NAD(P)-binding succinyl-CoA synthase(yahF)",1,947298
"2086","yahG","DUF1116 family protein(yahG)",1,945379
"2087","yahI","carbamate kinase-like protein(yahI)",1,944984
"2088","yahJ","putative metallo-dependent hydrolase domain deaminase(yahJ)",1,944976
"2089","yahK","broad specificity NADPH-dependent aldehyde reductase, Zn-containing(yahK)",1,944975
"2090","yahL","uncharacterized protein(yahL)",1,944970
"2091","yahM","uncharacterized protein(yahM)",1,944969
"2092","yahN","amino acid exporter for proline, lysine, glutamate, homoserine(yahN)",1,944968
"2093","yahO","periplasmic protein, function unknown, YhcN family(yahO)",1,944985
"2094","yaiA","OxyR-regulated conserved protein(yaiA)",1,945043
"2095","yaiE","UPF0345 family protein(yaiE)",1,945048
"2096","yaiI","UPF0178 family protein(yaiI)",1,945033
"2097","yaiL","DUF2058 family protein(yaiL)",1,944993
"2098","yaiO","outer membrane protein(yaiO)",1,945014
"2099","yaiT","pseudo(yaiT)",1,4056040
"2100","yaiV","putative transcriptional regulator(yaiV)",1,946902
"2101","yaiW","microcin Bac7 uptake protein; outer membrane surface-exposed lipoprotein(yaiW)",1,945038
"2102","yaiY","DUF2755 family inner membrane protein(yaiY)",1,945223
"2103","yaiZ","DUF2754 family putative inner membrane protein(yaiZ)",1,947355
"2104","yajC","SecYEG protein translocase auxillary subunit(yajC)",1,945374
"2105","yajD","HNH nuclease family protein(yajD)",1,945051
"2106","yajG","putative lipoprotein(yajG)",1,945521
"2107","yajI","putative lipoprotein(yajI)",1,947233
"2108","yajO","2-carboxybenzaldehyde reductase(yajO)",1,946903
"2109","yajQ","phage Phi6 host factor, ATP/GTP binding protein(yajQ)",1,945063
"2110","yajR","putative transporter(yajR)",1,945058
"2111","ybaA","DUF1428 family protein(ybaA)",1,948863
"2112","ybaB","DNA-binding protein, putative nucleoid-associated protein(ybaB)",1,945104
"2113","ybaE","putative ABC transporter periplasmic binding protein(ybaE)",1,949093
"2114","ybaK","Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase(ybaK)",1,947083
"2115","ybaL","inner membrane putative NAD(P)-binding transporter(ybaL)",1,946576
"2116","ybaM","DUF2496 family protein(ybaM)",1,945144
"2117","ybaN","DUF454 family inner membrane protein(ybaN)",1,945558
"2118","ybaO","putative DNA-binding transcriptional regulator(ybaO)",1,945091
"2119","ybaP","TraB family protein(ybaP)",1,945124
"2120","ybaQ","putative DNA-binding transcriptional regulator(ybaQ)",1,948800
"2121","ybaT","putative amino acid transporter(ybaT)",1,945363
"2122","ybaV","putative competence-suppressing periplasmic helix-hairpin-helix DNA-binding protein(ybaV)",1,945884
"2123","ybaY","outer membrane lipoprotein(ybaY)",1,945070
"2124","ybaZ","excision repair protein, alkyltransferase-like protein ATL(ybaZ)",1,945094
"2125","ybbA","putative ABC transporter ATPase(ybbA)",1,945122
"2126","ybbC","putative immunity protein(ybbC)",1,945115
"2127","ybbD","pseudo(ybbD)",1,945133
"2128","ybbJ","inner membrane protein; stimulator of the QmcA suppressor of ftsH-htpX(ybbJ)",1,945126
"2129","ybbN","DnaK co-chaperone, thioredoxin-like protein(ybbN)",1,947119
"2130","ybbO","putative oxidoreductase(ybbO)",1,945337
"2131","ybbP","putative ABC transporter permease(ybbP)",1,945118
"2132","ybbY","putative uracil/xanthine transporter(ybbY)",1,945131
"2133","ybcH","PRK09936 family protein(ybcH)",1,945186
"2134","ybcI","DUF457 family inner membrane protein(ybcI)",1,945155
"2135","ybcJ","ribosome-associated protein; putative RNA-binding protein(ybcJ)",1,945158
"2136","ybcK","DLP12 prophage; putative recombinase(ybcK)",1,945166
"2137","ybcL","inactive polymorphonuclear leukocyte migration suppressor; DLP12 prophage; UPF0098 family secreted protein(ybcL)",1,945165
"2138","ybcM","DLP12 prophage; putative DNA-binding transcriptional regulator(ybcM)",1,945163
"2139","ybcN","DLP12 prophage; uncharacterized protein(ybcN)",1,945162
"2140","ybcO","DLP12 prophage; uncharacterized protein(ybcO)",1,945147
"2141","ybcW","DLP12 prophage; uncharacterized protein(ybcW)",1,945175
"2142","ybdD","DUF466 family protein(ybdD)",1,949021
"2143","ybdF","DUF419 family protein(ybdF)",1,948302
"2144","ybdG","mechanosensitive channel protein, miniconductance(ybdG)",1,946243
"2145","ybdH","putative oxidoreductase(ybdH)",1,945212
"2146","ybdJ","DUF1158 family putative inner membrane protein(ybdJ)",1,947183
"2147","ybdK","weak gamma-glutamyl:cysteine ligase(ybdK)",1,947246
"2148","ybdL","methionine aminotransferase, PLP-dependent(ybdL)",1,945211
"2149","ybdM","Spo0J family protein, ParB-like nuclease domain(ybdM)",1,945206
"2150","ybdN","PAPS reductase-like domain protein(ybdN)",1,945205
"2151","ybdR","putative Zn-dependent NAD(P)-binding oxidoreductase(ybdR)",1,949067
"2152","ybdZ","stimulator of EntF adenylation activity, MbtH-like(ybdZ)",1,1450243
"2153","ybeD","UPF0250 family protein(ybeD)",1,945220
"2154","ybeF","LysR family putative transcriptional regulator(ybeF)",1,945219
"2155","ybeL","DUF1451 family protein(ybeL)",1,945252
"2156","ybeM","pseudo(ybeM)",1,4056041
"2157","ybeR","uncharacterized protein(ybeR)",1,945249
"2158","ybeX","putative ion transport(ybeX)",1,946417
"2159","ybeY","ssRNA-specific endoribonuclease; 16S rRNA 3' end maturation and quality control co-endoribonuclease working with RNase R; rRNA transcription antitermination factor(ybeY)",1,946430
"2160","ybeZ","heat shock protein, putative NTPase; PhoH-like protein(ybeZ)",1,948044
"2161","ybfA","DUF2517 family protein(ybfA)",1,947452
"2162","ybfB","putative membrane protein(ybfB)",1,947566
"2163","ybfC","putative secreted protein(ybfC)",1,947288
"2164","ybfD","H repeat-associated putative transposase(ybfD)",1,945176
"2165","ybfE","LexA-regulated protein, CopB family(ybfE)",1,945291
"2166","ybfF","acyl-CoA esterase(ybfF)",1,945288
"2167","ybfP","lipoprotein(ybfP)",1,945274
"2168","ybgA","DUF1722 family protein(ybgA)",1,944853
"2169","ybgC","acyl-CoA thioester hydrolase(ybgC)",1,948907
"2170","ybgD","putative fimbrial-like adhesin protein(ybgD)",1,945325
"2171","ybgE","putative inner membrane protein in cydABX-ybgE operon(ybgE)",1,945326
"2172","ybgF","periplasmic TolA-binding protein(ybgF)",1,947227
"2173","ybgI","NIF3 family metal-binding protein(ybgI)",1,945824
"2174","ybgJ","putative allophanate hydrolase, subunit 1(ybgJ)",1,945311
"2175","ybgK","putative allophanate hydrolase, subunit 2(ybgK)",1,945317
"2176","ybgL","UPF0271 family protein(ybgL)",1,945318
"2177","ybgO","putative fimbrial protein(ybgO)",1,947550
"2178","ybgP","putative periplasmic pilin chaperone(ybgP)",1,945110
"2179","ybgQ","putative outer membrane protein(ybgQ)",1,946537
"2180","ybgS","putative periplasmic protein(ybgS)",1,945356
"2181","ybhA","pyridoxal phosphate (PLP) phosphatase(ybhA)",1,945372
"2182","ybhB","kinase inhibitor homolog, UPF0098 family(ybhB)",1,945383
"2183","ybhC","acyl-CoA thioesterase, lipoprotein(ybhC)",1,945381
"2184","ybhD","putative DNA-binding transcriptional regulator(ybhD)",1,944869
"2185","ybhF","putative ABC transporter ATPase(ybhF)",1,945413
"2186","ybhG","putative membrane fusion protein (MFP) component of efflux pump, membrane anchor(ybhG)",1,945414
"2187","ybhH","putative PrpF family isomerase(ybhH)",1,945375
"2188","ybhI","putative DASS family tricarboxylate or dicarboxylate transporter(ybhI)",1,945377
"2189","ybhJ","aconitase family protein(ybhJ)",1,945380
"2190","ybhK","putative CofD superfamily transferase(ybhK)",1,945390
"2191","ybhL","putative acetate transporter; BAX Inhibitor-1 family inner membrane protein(ybhL)",1,945401
"2192","ybhM","BAX Inhibitor-1 family inner membrane protein(ybhM)",1,949001
"2193","ybhN","UPF0104 family inner membrane protein(ybhN)",1,945410
"2194","ybhP","endo/exonuclease/phosphatase family protein(ybhP)",1,945408
"2195","ybhQ","inner membrane protein(ybhQ)",1,945405
"2196","ybhR","putative ABC transporter permease(ybhR)",1,945403
"2197","ybhS","putative ABC transporter permease(ybhS)",1,945411
"2198","ybiA","DUF1768 family protein(ybiA)",1,945426
"2199","ybiB","putative family 3 glycosyltransferase(ybiB)",1,945424
"2200","ybiC","putative dehydrogenase(ybiC)",1,945412
"2201","ybiH","DUF1956 domain-containing tetR family putative transcriptional regulator(ybiH)",1,945421
"2202","ybiI","DksA-type zinc finger protein(ybiI)",1,945434
"2203","ybiJ","DUF1471 family putative periplasmic protein(ybiJ)",1,945433
"2204","ybiO","mechanosensitive channel protein, intermediate conductance(ybiO)",1,945935
"2205","ybiR","putative transporter(ybiR)",1,945438
"2206","ybiT","ABC-F family putative regulatory ATPase(ybiT)",1,945440
"2207","ybiU","DUF1479 family protein(ybiU)",1,945439
"2208","ybiV","sugar phosphatase; fructose-1-P/ribose-5-P/glucose-6-P phosphatase(ybiV)",1,945432
"2209","ybiW","putative pyruvate formate lyase(ybiW)",1,945444
"2210","ybiX","Fe(II)-dependent oxygenase superfamily protein(ybiX)",1,947502
"2211","ybiY","putative pyruvate formate lyase activating enzyme(ybiY)",1,945445
"2212","ybjC","DUF1418 family protein(ybjC)",1,945481
"2213","ybjD","putative OLD family ATP-dependent endonuclease; DUF2813 family protein(ybjD)",1,945498
"2214","ybjE","putative transporter(ybjE)",1,947142
"2215","ybjG","undecaprenyl pyrophosphate phosphatase(ybjG)",1,945450
"2216","ybjH","uncharacterized protein(ybjH)",1,945447
"2217","ybjI","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase; pyrimidine phosphatase; riboflavin synthesis(ybjI)",1,945470
"2218","ybjJ","putative drug efflux MFS transporter, inner membrane protein(ybjJ)",1,945471
"2219","ybjL","putative transporter(ybjL)",1,945474
"2220","ybjM","inner membrane protein(ybjM)",1,945477
"2221","ybjN","negative regulator of motility; multicopy suppressor of coaA(Ts)(ybjN)",1,945482
"2222","ybjO","DUF2593 family inner membrane protein(ybjO)",1,945488
"2223","ybjP","lipoprotein(ybjP)",1,945491
"2224","ybjQ","UPF0145 family protein(ybjQ)",1,945493
"2225","ybjS","putative NAD(P)H-dependent oxidoreductase(ybjS)",1,945495
"2226","ybjT","putative NAD-dependent oxidoreductase(ybjT)",1,945496
"2227","ybjX","DUF535 family protein(ybjX)",1,946025
"2228","ycaC","putative isochorismatase family hydrolase(ycaC)",1,945512
"2229","ycaD","putative MFS transporter, inner membrane protein(ycaD)",1,945515
"2230","ycaI","ComEC family inner membrane protein(ycaI)",1,945531
"2231","ycaK","putative NAD(P)H-dependent oxidoreductase(ycaK)",1,945520
"2232","ycaL","putative peptidase-related chaperone(ycaL)",1,945534
"2233","ycaM","putative transporter(ycaM)",1,945518
"2234","ycaN","LysR family putative transcriptional regulator(ycaN)",1,945523
"2235","ycaO","ribosomal protein S12 methylthiotransferase accessory factor(ycaO)",1,945509
"2236","ycaP","UPF0702 family putative inner membrane protein(ycaP)",1,945525
"2237","ycaQ","DUF1006 family protein with C-terminal wHTH domain(ycaQ)",1,945524
"2238","ycaR","peroxide and acid resistance protein, UPF0434 family(ycaR)",1,945537
"2239","ycbF","putative periplasmic pilin chaperone(ycbF)",1,945559
"2240","ycbJ","protein kinase-like domain protein(ycbJ)",1,945545
"2241","ycbK","M15A protease-related family periplasmic protein(ycbK)",1,945538
"2242","ycbL","putative metal-binding enzyme(ycbL)",1,945551
"2243","ycbU","putative fimbriae protein(ycbU)",1,945561
"2244","ycbV","putative fimbrial-like adhesin protein(ycbV)",1,945562
"2245","ycbX","6-N-hydroxylaminopurine detoxification oxidoreductase(ycbX)",1,945563
"2246","ycbZ","putative peptidase(ycbZ)",1,945569
"2247","yccA","Modulator of FtsH protease, inner membrane protein(yccA)",1,946016
"2248","yccE","uncharacterized protein(yccE)",1,947468
"2249","yccF","DUF307 family inner membrane protein(yccF)",1,945594
"2250","yccJ","uncharacterized protein(yccJ)",1,948930
"2251","yccM","putative 4Fe-4S membrane protein(yccM)",1,946295
"2252","yccS","putative transporter, FUSC superfamily inner membrane protein(yccS)",1,947001
"2253","yccT","UPF0319 family protein(yccT)",1,945577
"2254","yccU","putative CoA-binding protein(yccU)",1,949008
"2255","yccX","weak acylphosphatase(yccX)",1,945304
"2256","ycdT","diguanylate cyclase, membrane-anchored(ycdT)",1,945593
"2257","ycdX","alkaline phosphatase(ycdX)",1,948477
"2258","ycdY","redox enzyme maturation protein (REMP) chaperone for YcdX(ycdY)",1,945609
