"","From","Gene.Name","row","Escherichia coli str. K-12 substr. MG1655"
"2129","wza","colanic acid export protein; outer membrane auxillary lipoprotein(wza)",1,946558
"2130","wzb","colanic acid production protein-tyrosine-phosphatase; Wzc-P dephosphorylase(wzb)",1,946564
"2131","wzc","colanic acid production tyrosine-protein kinase; autokinase; Ugd phosphorylase(wzc)",1,946567
"2132","wzxC","putative colanic acid exporter(wzxC)",1,946581
"2133","wzxE","O-antigen translocase(wzxE)",1,948294
"2134","wzzB","regulator of length of O-antigen component of lipopolysaccharide chains(wzzB)",1,946553
"2135","wzzE","Entobacterial Common Antigen (ECA) polysaccharide chain length modulation protein(wzzE)",1,944815
"2136","xdhA","xanthine dehydrogenase, molybdenum binding subunit(xdhA)",1,947116
"2137","xdhB","xanthine dehydrogenase, FAD-binding subunit(xdhB)",1,947205
"2138","xdhC","xanthine dehydrogenase, Fe-S binding subunit(xdhC)",1,945148
"2139","xdhD","putative hypoxanthine oxidase, molybdopterin-binding/Fe-S binding(xdhD)",1,949079
"2140","xerC","site-specific tyrosine recombinase(xerC)",1,948355
"2141","xerD","site-specific tyrosine recombinase(xerD)",1,947362
"2142","xseA","exonuclease VII, large subunit(xseA)",1,946988
"2143","xseB","exonuclease VII small subunit(xseB)",1,945069
"2144","xthA","exonuclease III(xthA)",1,946254
"2145","xylA","D-xylose isomerase(xylA)",1,948141
"2146","xylB","xylulokinase(xylB)",1,948133
"2147","xylE","D-xylose transporter(xylE)",1,948529
"2148","xylF","D-xylose transporter subunit(xylF)",1,948090
"2149","xylG","D-xylose ABC transporter dual domain ATPase(xylG)",1,948127
"2150","xylH","D-xylose ABC transporter permease(xylH)",1,948083
"2151","xylR","xylose divergent operon transcriptional activator(xylR)",1,948086
"2152","yaaA","peroxide resistance protein, lowers intracellular iron(yaaA)",1,944749
"2153","yaaI","UPF0412 family protein(yaaI)",1,944751
"2154","yaaJ","putative transporter(yaaJ)",1,944745
"2155","yaaU","putative MFS sugar transporter; membrane protein(yaaU)",1,944766
"2156","yaaW","UPF0174 family protein(yaaW)",1,944771
"2157","yaaX","DUF2502 family putative periplasmic protein(yaaX)",1,944747
"2158","yaaY","uncharacterized protein(yaaY)",1,949128
"2159","yabI","DedA family inner membrane protein(yabI)",1,944783
"2160","yacC","PulS_OutS family protein(yacC)",1,948472
"2161","yacG","DNA gyrase inhibitor(yacG)",1,945630
"2162","yacH","DUF3300 family protein(yacH)",1,944868
"2163","yacL","UPF0231 family protein(yacL)",1,944809
"2164","yadC","putative fimbrial-like adhesin protein(yadC)",1,944837
"2165","yadD","transposase_31 family protein(yadD)",1,944781
"2166","yadE","putative polysaccharide deacetylase lipoprotein(yadE)",1,946536
"2167","yadG","putative ABC transporter ATPase(yadG)",1,944833
"2168","yadH","putative ABC transporter permease(yadH)",1,944836
"2169","yadI","putative PTS Enzyme IIA(yadI)",1,947397
"2170","yadK","putative fimbrial-like adhesin protein(yadK)",1,944835
"2171","yadL","putative fimbrial-like adhesin protein(yadL)",1,944829
"2172","yadM","putative fimbrial-like adhesin protein(yadM)",1,944828
"2173","yadN","putative fimbrial-like adhesin protein(yadN)",1,944841
"2174","yadS","UPF0126 family inner membrane protein(yadS)",1,949062
"2175","yaeF","putative lipoprotein(yaeF)",1,944892
"2176","yaeH","UPF0325 family protein(yaeH)",1,947044
"2177","yaeI","phosphodiesterase with model substrate bis-pNPP(yaeI)",1,945002
"2178","yaeP","UPF0253 family protein(yaeP)",1,1450233
"2179","yaeQ","PDDEXK superfamily protein(yaeQ)",1,946809
"2180","yaeR","putative lyase(yaeR)",1,944875
"2181","yafC","LysR family putative transcriptional regulator(yafC)",1,947507
"2182","yafD","endo/exonuclease/phosphatase family protein(yafD)",1,946286
"2183","yafE","putative S-adenosyl-L-methionine-dependent methyltransferase(yafE)",1,946197
"2184","yafJ","type 2 glutamine amidotransferase family protein(yafJ)",1,944906
"2185","yafK","L,D-transpeptidase-related protein(yafK)",1,944910
"2186","yafL","putative lipoprotein and C40 family peptidase(yafL)",1,944899
"2187","yafN","antitoxin of the YafO-YafN toxin-antitoxin system(yafN)",1,944920
"2188","yafO","mRNA interferase toxin of the YafO-YafN toxin-antitoxin system(yafO)",1,944916
"2189","yafP","GNAT family putative N-acetyltransferase(yafP)",1,944912
"2190","yafQ","mRNA interferase toxin of toxin-antitoxin pair YafQ/DinJ(yafQ)",1,944911
"2191","yafS","putative S-adenosyl-L-methionine-dependent methyltransferase(yafS)",1,944903
"2192","yafT","lipoprotein(yafT)",1,949009
"2193","yafV","putative NAD(P)-binding C-N hydrolase family amidase(yafV)",1,946585
"2194","yafZ","CP4-6 prophage; conserved protein(yafZ)",1,945373
"2195","yagP","pseudo(yagP)",1,7751633
"2196","yagU","DUF1440 family inner membrane acid resistance protein(yagU)",1,945677
"2197","yahA","c-di-GMP-specific phosphodiesterase(yahA)",1,947459
"2198","yahB","putative DNA-bindng transcriptional regulator(yahB)",1,945278
"2199","yahC","putative inner membrane protein(yahC)",1,947337
"2200","yahD","ankyrin repeat protein(yahD)",1,947681
"2201","yahE","DUF2877 family protein(yahE)",1,947134
"2202","yahF","putative NAD(P)-binding succinyl-CoA synthase(yahF)",1,947298
"2203","yahG","DUF1116 family protein(yahG)",1,945379
"2204","yahI","carbamate kinase-like protein(yahI)",1,944984
"2205","yahJ","putative metallo-dependent hydrolase domain deaminase(yahJ)",1,944976
"2206","yahK","broad specificity NADPH-dependent aldehyde reductase, Zn-containing(yahK)",1,944975
"2207","yahL","uncharacterized protein(yahL)",1,944970
"2208","yahM","uncharacterized protein(yahM)",1,944969
"2209","yahN","amino acid exporter for proline, lysine, glutamate, homoserine(yahN)",1,944968
"2210","yahO","periplasmic protein, function unknown, YhcN family(yahO)",1,944985
"2211","yaiA","OxyR-regulated conserved protein(yaiA)",1,945043
"2212","yaiC","diguanylate cyclase, cellulose regualtor(yaiC)",1,945037
"2213","yaiE","UPF0345 family protein(yaiE)",1,945048
"2214","yaiI","UPF0178 family protein(yaiI)",1,945033
"2215","yaiL","DUF2058 family protein(yaiL)",1,944993
"2216","yaiO","outer membrane protein(yaiO)",1,945014
"2217","yaiT","pseudo(yaiT)",1,4056040
"2218","yaiV","putative transcriptional regulator(yaiV)",1,946902
"2219","yaiW","microcin Bac7 uptake protein; outer membrane surface-exposed lipoprotein(yaiW)",1,945038
"2220","yaiY","DUF2755 family inner membrane protein(yaiY)",1,945223
"2221","yaiZ","DUF2754 family putative inner membrane protein(yaiZ)",1,947355
"2222","yajC","SecYEG protein translocase auxillary subunit(yajC)",1,945374
"2223","yajD","HNH nuclease family protein(yajD)",1,945051
"2224","yajG","putative lipoprotein(yajG)",1,945521
"2225","yajI","putative lipoprotein(yajI)",1,947233
"2226","yajO","2-carboxybenzaldehyde reductase(yajO)",1,946903
"2227","yajQ","phage Phi6 host factor, ATP/GTP binding protein(yajQ)",1,945063
"2228","yajR","putative transporter(yajR)",1,945058
"2229","ybaA","DUF1428 family protein(ybaA)",1,948863
"2230","ybaB","DNA-binding protein, putative nucleoid-associated protein(ybaB)",1,945104
"2231","ybaE","putative ABC transporter periplasmic binding protein(ybaE)",1,949093
"2232","ybaK","Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase(ybaK)",1,947083
"2233","ybaL","inner membrane putative NAD(P)-binding transporter(ybaL)",1,946576
"2234","ybaM","DUF2496 family protein(ybaM)",1,945144
"2235","ybaN","DUF454 family inner membrane protein(ybaN)",1,945558
"2236","ybaO","putative DNA-binding transcriptional regulator(ybaO)",1,945091
"2237","ybaP","TraB family protein(ybaP)",1,945124
"2238","ybaQ","putative DNA-binding transcriptional regulator(ybaQ)",1,948800
"2239","ybaT","putative amino acid transporter(ybaT)",1,945363
"2240","ybaV","putative competence-suppressing periplasmic helix-hairpin-helix DNA-binding protein(ybaV)",1,945884
"2241","ybaY","outer membrane lipoprotein(ybaY)",1,945070
"2242","ybaZ","excision repair protein, alkyltransferase-like protein ATL(ybaZ)",1,945094
"2243","ybbA","putative ABC transporter ATPase(ybbA)",1,945122
"2244","ybbC","putative immunity protein(ybbC)",1,945115
"2245","ybbD","pseudo(ybbD)",1,945133
"2246","ybbJ","inner membrane protein; stimulator of the QmcA suppressor of ftsH-htpX(ybbJ)",1,945126
"2247","ybbN","DnaK co-chaperone, thioredoxin-like protein(ybbN)",1,947119
"2248","ybbO","putative oxidoreductase(ybbO)",1,945337
"2249","ybbP","putative ABC transporter permease(ybbP)",1,945118
"2250","ybbY","putative uracil/xanthine transporter(ybbY)",1,945131
"2251","ybcH","PRK09936 family protein(ybcH)",1,945186
"2252","ybcI","DUF457 family inner membrane protein(ybcI)",1,945155
"2253","ybcJ","ribosome-associated protein; putative RNA-binding protein(ybcJ)",1,945158
"2254","ybcK","DLP12 prophage; putative recombinase(ybcK)",1,945166
"2255","ybcL","inactive polymorphonuclear leukocyte migration suppressor; DLP12 prophage; UPF0098 family secreted protein(ybcL)",1,945165
"2256","ybcM","DLP12 prophage; putative DNA-binding transcriptional regulator(ybcM)",1,945163
"2257","ybcN","DLP12 prophage; uncharacterized protein(ybcN)",1,945162
"2258","ybcO","DLP12 prophage; uncharacterized protein(ybcO)",1,945147
"2259","ybcW","DLP12 prophage; uncharacterized protein(ybcW)",1,945175
"2260","ybdD","DUF466 family protein(ybdD)",1,949021
"2261","ybdF","DUF419 family protein(ybdF)",1,948302
"2262","ybdG","mechanosensitive channel protein, miniconductance(ybdG)",1,946243
"2263","ybdH","putative oxidoreductase(ybdH)",1,945212
"2264","ybdJ","DUF1158 family putative inner membrane protein(ybdJ)",1,947183
"2265","ybdK","weak gamma-glutamyl:cysteine ligase(ybdK)",1,947246
"2266","ybdL","methionine aminotransferase, PLP-dependent(ybdL)",1,945211
"2267","ybdM","Spo0J family protein, ParB-like nuclease domain(ybdM)",1,945206
"2268","ybdN","PAPS reductase-like domain protein(ybdN)",1,945205
"2269","ybdR","putative Zn-dependent NAD(P)-binding oxidoreductase(ybdR)",1,949067
"2270","ybdZ","stimulator of EntF adenylation activity, MbtH-like(ybdZ)",1,1450243
"2271","ybeD","UPF0250 family protein(ybeD)",1,945220
"2272","ybeF","LysR family putative transcriptional regulator(ybeF)",1,945219
"2273","ybeL","DUF1451 family protein(ybeL)",1,945252
"2274","ybeM","pseudo(ybeM)",1,4056041
"2275","ybeQ","Sel1 family TPR-like repeat protein(ybeQ)",1,945251
"2276","ybeR","uncharacterized protein(ybeR)",1,945249
"2277","ybeX","putative ion transport(ybeX)",1,946417
"2278","ybeY","ssRNA-specific endoribonuclease; 16S rRNA 3' end maturation and quality control co-endoribonuclease working with RNase R; rRNA transcription antitermination factor(ybeY)",1,946430
"2279","ybeZ","heat shock protein, putative NTPase; PhoH-like protein(ybeZ)",1,948044
"2280","ybfA","DUF2517 family protein(ybfA)",1,947452
"2281","ybfB","putative membrane protein(ybfB)",1,947566
"2282","ybfC","putative secreted protein(ybfC)",1,947288
"2283","ybfD","H repeat-associated putative transposase(ybfD)",1,945176
"2284","ybfE","LexA-regulated protein, CopB family(ybfE)",1,945291
"2285","ybfF","acyl-CoA esterase(ybfF)",1,945288
"2286","ybfP","lipoprotein(ybfP)",1,945274
"2287","ybgA","DUF1722 family protein(ybgA)",1,944853
"2288","ybgC","acyl-CoA thioester hydrolase(ybgC)",1,948907
"2289","ybgD","putative fimbrial-like adhesin protein(ybgD)",1,945325
"2290","ybgE","putative inner membrane protein in cydABX-ybgE operon(ybgE)",1,945326
"2291","ybgF","periplasmic TolA-binding protein(ybgF)",1,947227
"2292","ybgI","NIF3 family metal-binding protein(ybgI)",1,945824
"2293","ybgJ","putative allophanate hydrolase, subunit 1(ybgJ)",1,945311
"2294","ybgK","putative allophanate hydrolase, subunit 2(ybgK)",1,945317
"2295","ybgL","UPF0271 family protein(ybgL)",1,945318
"2296","ybgO","putative fimbrial protein(ybgO)",1,947550
"2297","ybgP","putative periplasmic pilin chaperone(ybgP)",1,945110
"2298","ybgQ","putative outer membrane protein(ybgQ)",1,946537
"2299","ybgS","putative periplasmic protein(ybgS)",1,945356
"2300","ybhA","pyridoxal phosphate (PLP) phosphatase(ybhA)",1,945372
"2301","ybhB","kinase inhibitor homolog, UPF0098 family(ybhB)",1,945383
"2302","ybhC","acyl-CoA thioesterase, lipoprotein(ybhC)",1,945381
"2303","ybhD","putative DNA-binding transcriptional regulator(ybhD)",1,944869
"2304","ybhF","putative ABC transporter ATPase(ybhF)",1,945413
"2305","ybhG","putative membrane fusion protein (MFP) component of efflux pump, membrane anchor(ybhG)",1,945414
"2306","ybhH","putative PrpF family isomerase(ybhH)",1,945375
"2307","ybhI","putative DASS family tricarboxylate or dicarboxylate transporter(ybhI)",1,945377
"2308","ybhJ","aconitase family protein(ybhJ)",1,945380
"2309","ybhK","putative CofD superfamily transferase(ybhK)",1,945390
"2310","ybhL","putative acetate transporter; BAX Inhibitor-1 family inner membrane protein(ybhL)",1,945401
"2311","ybhM","BAX Inhibitor-1 family inner membrane protein(ybhM)",1,949001
"2312","ybhN","UPF0104 family inner membrane protein(ybhN)",1,945410
"2313","ybhP","endo/exonuclease/phosphatase family protein(ybhP)",1,945408
"2314","ybhQ","inner membrane protein(ybhQ)",1,945405
"2315","ybhR","putative ABC transporter permease(ybhR)",1,945403
"2316","ybhS","putative ABC transporter permease(ybhS)",1,945411
"2317","ybiA","DUF1768 family protein(ybiA)",1,945426
"2318","ybiB","putative family 3 glycosyltransferase(ybiB)",1,945424
"2319","ybiC","putative dehydrogenase(ybiC)",1,945412
"2320","ybiH","DUF1956 domain-containing tetR family putative transcriptional regulator(ybiH)",1,945421
"2321","ybiI","DksA-type zinc finger protein(ybiI)",1,945434
"2322","ybiJ","DUF1471 family putative periplasmic protein(ybiJ)",1,945433
"2323","ybiO","mechanosensitive channel protein, intermediate conductance(ybiO)",1,945935
"2324","ybiR","putative transporter(ybiR)",1,945438
"2325","ybiT","ABC-F family putative regulatory ATPase(ybiT)",1,945440
"2326","ybiU","DUF1479 family protein(ybiU)",1,945439
"2327","ybiV","sugar phosphatase; fructose-1-P/ribose-5-P/glucose-6-P phosphatase(ybiV)",1,945432
"2328","ybiW","putative pyruvate formate lyase(ybiW)",1,945444
"2329","ybiX","Fe(II)-dependent oxygenase superfamily protein(ybiX)",1,947502
"2330","ybiY","putative pyruvate formate lyase activating enzyme(ybiY)",1,945445
"2331","ybjC","DUF1418 family protein(ybjC)",1,945481
"2332","ybjD","putative OLD family ATP-dependent endonuclease; DUF2813 family protein(ybjD)",1,945498
"2333","ybjE","putative transporter(ybjE)",1,947142
"2334","ybjG","undecaprenyl pyrophosphate phosphatase(ybjG)",1,945450
"2335","ybjH","uncharacterized protein(ybjH)",1,945447
"2336","ybjI","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase; pyrimidine phosphatase; riboflavin synthesis(ybjI)",1,945470
"2337","ybjJ","putative drug efflux MFS transporter, inner membrane protein(ybjJ)",1,945471
"2338","ybjL","putative transporter(ybjL)",1,945474
"2339","ybjM","inner membrane protein(ybjM)",1,945477
"2340","ybjN","negative regulator of motility; multicopy suppressor of coaA(Ts)(ybjN)",1,945482
"2341","ybjO","DUF2593 family inner membrane protein(ybjO)",1,945488
"2342","ybjP","lipoprotein(ybjP)",1,945491
"2343","ybjQ","UPF0145 family protein(ybjQ)",1,945493
"2344","ybjS","putative NAD(P)H-dependent oxidoreductase(ybjS)",1,945495
"2345","ybjT","putative NAD-dependent oxidoreductase(ybjT)",1,945496
"2346","ybjX","DUF535 family protein(ybjX)",1,946025
"2347","ycaC","putative isochorismatase family hydrolase(ycaC)",1,945512
"2348","ycaD","putative MFS transporter, inner membrane protein(ycaD)",1,945515
"2349","ycaI","ComEC family inner membrane protein(ycaI)",1,945531
"2350","ycaK","putative NAD(P)H-dependent oxidoreductase(ycaK)",1,945520
"2351","ycaL","putative peptidase-related chaperone(ycaL)",1,945534
"2352","ycaM","putative transporter(ycaM)",1,945518
"2353","ycaN","LysR family putative transcriptional regulator(ycaN)",1,945523
"2354","ycaO","ribosomal protein S12 methylthiotransferase accessory factor(ycaO)",1,945509
"2355","ycaP","UPF0702 family putative inner membrane protein(ycaP)",1,945525
"2356","ycaQ","DUF1006 family protein with C-terminal wHTH domain(ycaQ)",1,945524
"2357","ycaR","peroxide and acid resistance protein, UPF0434 family(ycaR)",1,945537
"2358","ycbF","putative periplasmic pilin chaperone(ycbF)",1,945559
"2359","ycbJ","protein kinase-like domain protein(ycbJ)",1,945545
"2360","ycbK","M15A protease-related family periplasmic protein(ycbK)",1,945538
"2361","ycbL","putative metal-binding enzyme(ycbL)",1,945551
"2362","ycbU","putative fimbriae protein(ycbU)",1,945561
"2363","ycbV","putative fimbrial-like adhesin protein(ycbV)",1,945562
"2364","ycbX","6-N-hydroxylaminopurine detoxification oxidoreductase(ycbX)",1,945563
"2365","ycbZ","putative peptidase(ycbZ)",1,945569
"2366","yccA","Modulator of FtsH protease, inner membrane protein(yccA)",1,946016
"2367","yccE","uncharacterized protein(yccE)",1,947468
"2368","yccF","DUF307 family inner membrane protein(yccF)",1,945594
"2369","yccJ","uncharacterized protein(yccJ)",1,948930
"2370","yccM","putative 4Fe-4S membrane protein(yccM)",1,946295
"2371","yccS","putative transporter, FUSC superfamily inner membrane protein(yccS)",1,947001
"2372","yccT","UPF0319 family protein(yccT)",1,945577
"2373","yccU","putative CoA-binding protein(yccU)",1,949008
"2374","yccX","weak acylphosphatase(yccX)",1,945304
"2375","ycdT","diguanylate cyclase, membrane-anchored(ycdT)",1,945593
"2376","ycdX","alkaline phosphatase(ycdX)",1,948477
"2377","ycdY","redox enzyme maturation protein (REMP) chaperone for YcdX(ycdY)",1,945609
"2378","ycdZ","DUF1097 family inner membrane protein(ycdZ)",1,945617
"2379","yceA","putative rhodanese-related sulfurtransferase(yceA)",1,945601
"2380","yceB","lipoprotein, DUF1439 family(yceB)",1,947377
"2381","yceD","DUF177 family protein(yceD)",1,945650
"2382","yceG","septation protein, ampicillin sensitivity(yceG)",1,945660
"2383","yceH","UPF0502 family protein(yceH)",1,945633
"2384","yceI","periplasmic high pH-inducible lipid-binding protein(yceI)",1,946145
"2385","yceJ","putative cytochrome b561(yceJ)",1,945628
"2386","yceK","outer membrane integrity lipoprotein(yceK)",1,945613
"2387","yceO","uncharacterized protein(yceO)",1,945629
"2388","ycfH","putative DNase(ycfH)",1,945656
"2389","ycfJ","uncharacterized protein(ycfJ)",1,945977
